(0, 2.0)
(1, 2.2)
(2, 2.4)
(3, 3.2)
(4, 3.8)
(5, 5.0)
(6, 5.4)
(7, 5.6)
(8, 6.6)
(9, 7.6)
(10, 8.0)
(11, 8.8)
(12, 9.6)
(13, 10.4)
(14, 11.0)
(15, 11.0)
(16, 11.8)
(17, 12.4)
(18, 12.6)
(19, 12.6)
(20, 13.6)
(21, 14.0)
(22, 14.2)
(23, 14.8)
(24, 15.4)
(25, 15.8)
(26, 16.0)
(27, 16.8)
(28, 17.6)
(29, 18.2)
(30, 18.6)
(31, 18.8)
(32, 19.4)
(33, 20.0)
(34, 20.4)
(35, 20.8)
(36, 21.2)
(37, 21.4)
(38, 22.6)
(39, 22.8)
(40, 23.0)
(41, 23.6)
(42, 24.0)
(43, 24.2)
(44, 24.4)
(45, 25.6)
(46, 25.8)
(47, 26.6)
(48, 26.8)
(49, 27.2)
(50, 28.0)
(51, 28.4)
(52, 29.0)
(53, 29.4)
(54, 30.2)
(55, 30.0)
(56, 30.8)
(57, 31.0)
(58, 31.4)
(59, 32.2)
(60, 32.4)
(61, 32.6)
(62, 33.2)
(63, 33.8)
(64, 34.2)
(65, 34.8)
(66, 35.6)
(67, 36.0)
(68, 36.2)
(69, 37.0)
(70, 37.4)
(71, 37.8)
(72, 38.2)
(73, 38.6)
(74, 39.0)
(75, 39.6)
(76, 40.0)
(77, 40.6)
(78, 41.2)
(79, 42.2)
(80, 42.2)
(81, 42.8)
(82, 43.0)
(83, 43.0)
(84, 43.4)
(85, 43.8)
(86, 44.2)
(87, 44.6)
(88, 45.2)
(89, 45.6)
(90, 46.2)
(91, 46.4)
(92, 46.6)
(93, 47.0)
(94, 47.6)
(95, 47.8)
(96, 48.2)
(97, 48.4)
(98, 49.0)
(99, 50.0)
(100, 50.2)
(101, 50.2)
(102, 50.8)
(103, 52.0)
(104, 52.4)
(105, 52.8)
(106, 53.6)
(107, 54.4)
(108, 54.6)
(109, 55.0)
(110, 55.4)
(111, 55.8)
(112, 56.0)
(113, 56.2)
(114, 56.4)
(115, 57.6)
(116, 58.6)
(117, 59.0)
(118, 59.2)
(119, 59.6)
(120, 59.8)
(121, 60.4)
(122, 60.6)
(123, 60.8)
(124, 61.4)
(125, 61.6)
(126, 62.0)
(127, 62.0)
(128, 62.6)
(129, 62.8)
(130, 63.2)
(131, 63.6)
(132, 64.0)
(133, 64.4)
(134, 64.6)
(135, 65.2)
(136, 65.8)
(137, 66.4)
(138, 66.4)
(139, 67.0)
(140, 67.4)
(141, 67.6)
(142, 67.8)
(143, 68.6)
(144, 69.4)
(145, 69.8)
(146, 70.0)
(147, 69.6)
(148, 70.4)
(149, 71.0)
(150, 71.2)
(151, 71.4)
(152, 72.2)
(153, 72.2)
(154, 72.4)
(155, 73.0)
(156, 73.6)
(157, 73.6)
(158, 74.4)
(159, 74.8)
(160, 75.8)
(161, 76.2)
(162, 76.0)
(163, 76.2)
(164, 77.0)
(165, 78.2)
(166, 78.2)
(167, 78.6)
(168, 79.2)
(169, 79.2)
(170, 79.0)
(171, 79.2)
(172, 79.0)
(173, 79.4)
(174, 79.6)
(175, 80.0)
(176, 80.4)
(177, 81.2)
(178, 81.4)
(179, 82.2)
(180, 82.6)
(181, 82.4)
(182, 83.2)
(183, 83.4)
(184, 84.0)
(185, 83.6)
(186, 84.2)
(187, 84.2)
(188, 84.4)
(189, 84.6)
(190, 85.2)
