(0, 2)
(1, 2)
(2, 2)
(3, 3)
(4, 4)
(5, 4)
(6, 5)
(7, 6)
(8, 6)
(9, 6)
(10, 7)
(11, 8)
(12, 8)
(13, 8)
(14, 9)
(15, 10)
(16, 10)
(17, 10)
(18, 11)
(19, 12)
(20, 12)
(21, 13)
(22, 14)
(23, 14)
(24, 14)
(25, 15)
(26, 16)
(27, 16)
(28, 16)
(29, 17)
(30, 17)
(31, 18)
(32, 18)
(33, 19)
(34, 19)
(35, 20)
(36, 20)
(37, 21)
(38, 21)
(39, 22)
(40, 22)
(41, 23)
(42, 23)
(43, 24)
(44, 24)
(45, 25)
(46, 25)
(47, 26)
(48, 26)
(49, 27)
(50, 27)
(51, 28)
(52, 29)
(53, 29)
(54, 30)
(55, 30)
(56, 31)
(57, 31)
(58, 32)
(59, 32)
(60, 33)
(61, 33)
(62, 34)
(63, 34)
(64, 35)
(65, 36)
(66, 36)
(67, 36)
(68, 37)
(69, 38)
(70, 38)
(71, 38)
(72, 39)
(73, 39)
(74, 40)
(75, 40)
(76, 41)
(77, 41)
(78, 42)
(79, 43)
(80, 44)
(81, 44)
(82, 45)
(83, 45)
(84, 46)
(85, 47)
(86, 47)
(87, 48)
(88, 48)
(89, 49)
(90, 50)
(91, 50)
(92, 50)
(93, 51)
(94, 52)
(95, 52)
(96, 52)
(97, 52)
(98, 53)
(99, 53)
(100, 54)
(101, 54)
(102, 55)
(103, 56)
(104, 57)
(105, 58)
(106, 58)
(107, 58)
(108, 58)
(109, 59)
(110, 60)
(111, 60)
(112, 60)
(113, 61)
(114, 62)
(115, 62)
(116, 63)
(117, 63)
(118, 64)
(119, 64)
(120, 65)
(121, 65)
(122, 66)
(123, 66)
(124, 67)
(125, 68)
(126, 68)
(127, 68)
(128, 68)
(129, 69)
(130, 69)
(131, 69)
(132, 70)
(133, 71)
(134, 71)
(135, 71)
(136, 72)
(137, 72)
(138, 73)
(139, 74)
(140, 75)
(141, 75)
(142, 76)
(143, 76)
(144, 77)
(145, 77)
(146, 77)
(147, 78)
(148, 79)
(149, 80)
(150, 80)
(151, 80)
(152, 81)
(153, 82)
(154, 82)
(155, 83)
(156, 84)
(157, 84)
(158, 85)
(159, 86)
(160, 86)
(161, 87)
(162, 87)
(163, 88)
(164, 88)
(165, 88)
(166, 88)
(167, 89)
(168, 90)
(169, 91)
(170, 91)
(171, 91)
(172, 92)
(173, 93)
(174, 94)
(175, 94)
(176, 94)
(177, 94)
(178, 95)
(179, 95)
(180, 96)
(181, 96)
(182, 97)
(183, 98)
(184, 98)
(185, 99)
(186, 99)
(187, 99)
(188, 100)
(189, 101)
(190, 101)
(191, 102)
(192, 102)
(193, 102)
(194, 102)
(195, 103)
(196, 103)
(197, 104)
(198, 104)
(199, 104)
(200, 105)
(201, 106)
(202, 107)
(203, 107)
(204, 108)
(205, 108)
(206, 109)
(207, 109)
(208, 110)
(209, 110)
(210, 111)
(211, 111)
(212, 112)
(213, 112)
(214, 113)
(215, 114)
(216, 114)
(217, 114)
(218, 115)
(219, 115)
(220, 115)
(221, 116)
(222, 116)
(223, 117)
(224, 118)
(225, 118)
(226, 119)
(227, 119)
(228, 120)
(229, 120)
(230, 121)
(231, 121)
(232, 121)
(233, 121)
(234, 122)
(235, 122)
(236, 123)
(237, 123)
(238, 124)
(239, 124)
(240, 125)
(241, 126)
(242, 126)
(243, 127)
(244, 127)
(245, 128)
(246, 128)
(247, 128)
(248, 128)
(249, 130)
(250, 130)
(251, 131)
(252, 131)
(253, 132)
(254, 132)
(255, 132)
(256, 133)
(257, 134)
(258, 134)
(259, 134)
(260, 134)
(261, 135)
(262, 136)
(263, 137)
(264, 138)
(265, 138)
(266, 138)
(267, 139)
(268, 140)
(269, 140)
(270, 141)
(271, 141)
(272, 142)
(273, 142)
(274, 144)
(275, 145)
(276, 145)
(277, 145)
(278, 145)
(279, 145)
(280, 146)
(281, 146)
(282, 147)
(283, 148)
(284, 148)
(285, 149)
(286, 149)
(287, 150)
(288, 150)
(289, 151)
(290, 151)
(291, 151)
(292, 152)
(293, 152)
(294, 153)
(295, 154)
(296, 154)
(297, 155)
(298, 155)
(299, 155)
(300, 156)
(301, 156)
(302, 157)
(303, 158)
(304, 158)
(305, 159)
(306, 159)
(307, 160)
(308, 160)
(309, 160)
(310, 161)
(311, 162)
(312, 163)
